id,name,lat,lng
4657,Jeonghae,35.5653,126.8561
4658,Msaken,35.7333,10.5833
4659,Baneh,35.9975,45.8853
4660,Shirayamamachi,36.5144,136.5656
4661,Bukoba,-1.3333,31.8167
4662,Tinaquillo,9.9167,-68.3
4663,Broken Arrow,36.0365,-95.7809
4664,Xishancun,23.6014,116.3257
4665,Marugame,34.2894,133.7978
4666,Bangaon,23.07,88.82
4667,Milton,43.5083,-79.8833
4668,Yoju,37.2939,127.6383
4669,Chorzow,50.3,18.95
4670,Tacurong,6.6833,124.6667
4671,Miami Gardens,25.9433,-80.2426
4672,Pisco,-13.71,-76.2032
4673,Kecskemet,46.9074,19.6917
4674,Dera Ismail Khan,31.8167,70.9167
4675,Labe,11.3167,-12.2833
4676,Altamira,-3.2028,-52.2058
4677,Cavite name,14.4833,120.9
4678,Drammen,59.7439,10.2045
4679,Taitung,22.7583,121.1444
4680,Itabira,-19.6189,-43.2269
4681,Al Fqih Ben Calah,32.6,-6.7667
4682,Naujan,13.3233,121.3028
4683,Bend,44.0562,-121.3087
4684,Quezon,7.7333,125.1
4685,Kandi,11.1304,2.94
4686,Burlington,44.4877,-73.2314
4687,Sandacho,34.8894,135.2253
4688,Uitenhage,-33.75,25.4
4689,Aguachica,8.3067,-73.6153
4690,Glan,5.8167,125.2
4691,Carmona,14.3167,121.05
4692,Bayugan,8.7143,125.7481
4693,Caen,49.18,-0.37
4694,Medenine,33.3547,10.5053
4695,Jurupa Valley,34.001,-117.4705
4696,Kasserine,35.1667,8.8333
4697,Taoyang,35.3754,103.8612
4698,Gualeguaychu,-33.0078,-58.5111
4699,Beja,36.7256,9.1817
4700,Espejo,-33.5333,-70.7167
4701,Botosani,47.7486,26.6694
4702,Sandy Springs,33.9366,-84.3703
4703,Talisay,10.7333,122.9667
4704,Lingayen,16.0167,120.2333
4705,Yongju,36.8747,128.5864
4706,Gresham,45.5023,-122.4413
4707,Adigrat,14.2804,39.47
4708,Maxixe,-23.8597,35.3472
4709,Ban Mangkon,13.6138,100.6104
4710,Soubre,5.7836,-6.5939
4711,Lewisville,33.0452,-96.9823
4712,Tuxpam de Rodriguez Cano,20.95,-97.4
4713,Ipiales,0.8289,-77.6406
4714,Mineshita,35.1186,138.9186
4715,Hillsboro,45.5272,-122.9361
4716,Worthing,50.8147,-0.3714
4717,San Buenaventura,34.2741,-119.2314
4718,Novoshakhtinsk,47.7667,39.9167
4719,Sao Mateus,-18.7158,-39.8589
4720,Balombo,-12.35,14.7667
4721,Crawley,51.1092,-0.1872
4722,Ikeda,34.8167,135.4333
4723,Matruh,31.3333,27.2333
4724,St. John's,47.4817,-52.7971
4725,Jacksonville,34.7288,-77.3941
4726,Salford,53.483,-2.2931
4727,Samsun,41.2867,36.33
4728,Pottstown,40.2507,-75.6444
4729,Cawayan,9.9667,122.6167
4730,Tadpatri,14.9097,78.0083
4731,Moncton,46.1328,-64.7714
4732,Yasuj,30.6667,51.5833
4733,Tipitapa,12.2,-86.1
4734,Alto Hospicio,-20.25,-70.1167
4735,Islamabad,33.73,75.15
4736,Maramag,7.7667,125
4737,Jalpaiguri,26.5167,88.7333
4738,Birnin Kebbi,12.4504,4.1999
4739,Sivas,39.75,37.0167
4740,Siauliai,55.9281,23.3167
4741,Seversk,56.6,84.85
4742,El Limon,10.3003,-67.6336
4743,Inglewood,33.9566,-118.3444
4744,Reus,41.1549,1.1087
4745,Sarh,9.15,18.3833
4746,An Nuhud,12.6904,28.42
4747,San Rafael,-34.6175,-68.3356
4748,Koszalin,54.1903,16.1817
4749,Escuintla,14.3004,-90.78
4750,Tajimi,35.3328,137.1322
4751,Thunder Bay,48.3822,-89.2461
4752,Pavlohrad,48.52,35.87
4753,Baia Farta,-12.6128,13.1987
4754,Tagbilaran name,9.65,123.85
4755,Courbevoic,48.8978,2.2531
4756,Yevpatoriia,45.2,33.3583
4757,Emmen,52.7833,6.9
4758,Moortebeek,50.8547,4.3386
4759,Douliu,23.7075,120.5439
4760,Queenstown,-31.9,26.8833
4761,Carmen,7.2,124.7833
4762,Chaman,30.921,66.4597
4763,Pateros,14.5417,121.0667
4764,Umm Qasr,30.0342,47.9294
4765,Musoma,-1.5069,33.8042
4766,Bento Goncalves,-29.1708,-51.5189
4767,Suriapet,17.15,79.6167
4768,Charsadda,34.1453,71.7308
4769,Kogon Shahri,39.7211,64.5458
4770,League name,29.4873,-95.1087
4771,Kefar Sava,32.1858,34.9077
4772,Alchevsk,48.4672,38.7983
4773,Morales,15.4725,-88.8414
4774,Chichicastenango,14.9442,-91.1105
4775,Eau Claire,44.8199,-91.4949
4776,Bolzano,46.5,11.35
4777,Turlock,37.5053,-120.8588
4778,Launceston,-41.4419,147.145
4779,Temple,31.1076,-97.3894
4780,Chongshan,18.7787,109.5117
4781,Ilebo,-4.3167,20.6
4782,Taungoo,18.9483,96.4179
4783,Dieppe,46.0989,-64.7242
4784,Arzamas,55.3833,43.8
4785,Moron,-34.65,-58.6167
4786,Longjiang,47.3404,123.18
4787,Artem,43.35,132.1833
4788,Tiaong,13.95,121.3167
4789,Noyabrsk,63.2017,75.4517
4790,Yopal,5.3306,-72.3906
4791,Monastir,35.778,10.8262
4792,Catbalogan,11.7833,124.8833
4793,As Safirah,36.0769,37.3725
4794,Chabahar,25.2836,60.6236
4795,Nakhon Si Thammarat,8.4363,99.963
4796,Jincheng,39.5529,113.1933
4797,Orsha,54.5092,30.4258
4798,Raba,-8.4614,118.747
4799,Patos,-7.0244,-37.28
4800,La Banda,-27.7333,-64.25
4801,Sioux name,42.4959,-96.3901
4802,Salisbury,38.3756,-75.5867
4803,Vinh Long,10.255,105.9753
4804,Passos,-20.7189,-46.61
4805,Akhmim,26.5642,31.7461
4806,Komatsu,36.4167,136.45
4807,Davie,26.0789,-80.287
4808,Aihua,24.4629,100.135
4809,Temoaya,19.4686,-99.5933
4810,Achinsk,56.2817,90.5039
4811,Daly name,37.6862,-122.4685
4812,Contramaestre,20.3,-76.2506
4813,Ciudad Rio Bravo,25.9861,-98.0889
4814,Vespasiano,-19.6919,-43.9228
4815,Mang La,14.3838,107.9833
4816,Trincomalee,8.5667,81.2333
4817,Lo Barnechea,-33.35,-70.5167
4818,Azare,11.6804,10.19
4819,Ariquemes,-9.9161,-63.0408
4820,Paco do Lumiar,-2.5319,-44.1078
4821,Koutiala,12.3833,-5.4667
4822,Brovary,50.5114,30.7903
4823,Kiryu,36.4053,139.3306
4824,Pushkino,56.0167,37.85
4825,Yelets,52.6167,38.4667
4826,Ourense,42.3364,-7.8633
4827,Tikrit,34.6,43.6833
4828,Bulan,12.6714,123.875
4829,Malacatan,14.9106,-92.0581
4830,Playas de Rosarito,32.3636,-117.0544
4831,Highlands Ranch,39.5419,-104.9708
4832,Allen,33.1088,-96.6735
4833,Tarim,16.05,49
4834,Malungun,6.2667,125.2833
4835,Mazyr,52.05,29.2333
4836,Roubaix,50.6901,3.1817
4837,Robat Karim,35.4847,51.0828
4838,Kroonstad,-27.6456,27.2317
4839,Kandhkot,28.4,69.3
4840,Saint Helens,53.4541,-2.7461
4841,Toride,35.9114,140.0503
4842,Onojo,33.5364,130.4789
4843,Granada,11.93,-85.9561
4844,Erzurum,39.9097,41.2756
4845,Kongolo,-5.3795,26.98
4846,Sultan Kudarat,7.2333,124.25
4847,Moers,51.4592,6.6197
4848,Liberec,50.77,15.0584
4849,Texcoco,19.52,-98.88
4850,Novara,45.45,8.6167
4851,Mmabatho,-25.85,25.6333
4852,Al Faw,29.98,48.47
4853,Balanga,14.6833,120.5333
4854,Ndjamba,-14.7,16.0667
4855,West Covina,34.0555,-117.9112
4856,Masbate,12.3667,123.6167
4857,Salzgitter,52.1503,10.3593
4858,Berdsk,54.75,83.1
4859,Sparks,39.5729,-119.7157
4860,Waterloo,43.4667,-80.5167
4861,Worcester,52.192,-2.22
4862,Tadepallegudem,16.8333,81.5
4863,Malatya,38.3554,38.3337
4864,Nanterre,48.8988,2.1969
4865,Sergiyev Posad,56.3,38.1333
4866,Wichita Falls,33.9072,-98.5291
4867,Fugangcun,23.5899,116.5924
4868,Konotop,51.2369,33.2027
4869,Trindade,-16.6489,-49.4889
4870,Girona,41.9833,2.8167
4871,Inzai,35.8322,140.1458
4872,Maumere,-8.6189,122.2123
4873,Khak-e `Ali,36.1283,50.1764
4874,Suruc,36.9761,38.4253
4875,San Mateo,37.5521,-122.3122
4876,Arapongas,-23.4189,-51.4239
4877,Villa Luzuriaga,-34.6667,-58.5833
4878,Chikushino,33.4964,130.5156
4879,San Vicente de Baracaldo,43.2972,-2.9917
4880,Caseros,-34.6167,-58.5333
4881,Gillingham,51.385,0.55
4882,Ginowan,26.2817,127.7783
4883,Abengourou,6.7297,-3.4964
4884,Ciudad Guzman,19.7,-103.4667
4885,Sindangan,8.2333,123
4886,Lower Hutt,-41.2167,174.9167
4887,Delft,52.0119,4.3594
4888,Coronel Fabriciano,-19.5189,-42.6289
4889,Bouskoura,33.4489,-7.6486
4890,Kamianets-Podilskyi,48.6806,26.5806
4891,Acailandia,-4.9469,-47.505
4892,Kalyani,22.975,88.4344
4893,Kilinochchi,9.4004,80.3999
4894,Columbia,39.2004,-76.859
4895,Paniqui,15.6667,120.5833
4896,Saijo,33.9196,133.1812
4897,EdDamer,17.59,33.96
4898,Norwalk,33.9069,-118.0829
4899,Santa Rosa,-36.6203,-64.2906
4900,Isehara,35.4028,139.315
4901,Zomba,-15.3833,35.3333
4902,Dolisie,-4.1961,12.6731
4903,Negapatam,10.7667,79.8333
4904,Tourcoing,50.7239,3.1612
4905,Eastbourne,50.77,0.28
4906,Wigan,53.5448,-2.6318
4907,Libertad,-34.6833,-58.6833
4908,San Rafael,14.95,120.9667
4909,Telde,27.9985,-15.4167
4910,Thika,-1.0396,37.09
4911,Balti,47.7617,27.9289
4912,Yunfu,28.6331,104.4181
4913,Dongguazhen,25.079,101.502
4914,Siegen,50.8756,8.0167
4915,Tantoyuca,21.35,-98.2333
4916,Biak,-1.18,136.08
4917,Elista,46.3167,44.2667
4918,Yishi,35.1379,110.764
4919,Songea,-10.6833,35.65
4920,Mazatenango,14.5333,-91.5
4921,Bundi,25.4383,75.6372
4922,Rialto,34.1174,-117.3894
4923,Diyarbakir,37.9108,40.2367
4924,Hove,50.8352,-0.1758
4925,Nyeri,-0.4167,36.95
4926,Burzaco,-34.8167,-58.3667
4927,Lida,53.8872,25.3028
4928,Manteca,37.7927,-121.2264
4929,Messaad,34.1542,3.4969
4930,Bumba,2.19,22.46
4931,Araxa,-19.5928,-46.9408
4932,Almirante Tamandare,-25.325,-49.31
4933,Sakado,35.9572,139.4031
4934,Sao Lourenco da Mata,-8.0019,-35.0178
4935,Yilong,23.7081,102.496
4936,Novokuybyshevsk,53.1,49.9167
4937,Soasio,0.6094,127.5697
4938,Piacenza,45.05,9.7
4939,Miryang,35.4933,128.7489
4940,Houzhuang,35.62,111.21
4941,Mengdingjie,23.5517,99.0653
4942,Satu Mare,47.79,22.89
4943,Hildesheim,52.15,9.95
4944,Parang,7.3744,124.2686
4945,Nantou,23.9167,120.6833
4946,Coatepec,19.4553,-96.9586
4947,Sangju,36.4153,128.1606
4948,Mumias,0.3333,34.4833
4949,Bhadreswar,22.82,88.35
4950,Guihulngan,10.1167,123.2667
4951,Arden-Arcade,38.6034,-121.381
4952,Noginsk,55.85,38.4333
4953,Bethal,-26.45,29.45
4954,Vitry-sur-Seine,48.7875,2.3928
4955,Hengnan,22.5337,113.2485
4956,El Cajon,32.8017,-116.9605
4957,Nikaia,37.9667,23.6333
4958,Calasiao,16.0167,120.3667
4959,Burbank,34.1879,-118.3235
4960,Longmont,40.1686,-105.1005
4961,Lakewood,40.0763,-74.2031
4962,Mayari,20.6592,-75.6781
4963,Mositai,45.5266,119.6506
4964,Dhangadhi,28.7056,80.575
4965,Igarassu,-7.8339,-34.9058
4966,Kashmar,35.2383,58.4656
4967,Klagenfurt,46.6167,14.3
4968,Delta,49.0847,-123.0586
4969,Chilakalurupet,16.0892,80.1672
4970,Chishtian,29.7958,72.8578
4971,Sabratah,32.7933,12.4885
4972,Leuven,50.8775,4.7044
4973,Boryeong,36.3333,126.6167
4974,Jingping,39.5189,112.2837
4975,Shushtar,32.0436,48.8569
4976,Teluk Intan,4.0259,101.0213
4977,Santo Antonio de Jesus,-12.9692,-39.2611
4978,Assis,-22.6619,-50.4119
4979,Oued Zem,32.86,-6.5600000000000005
4980,Renton,47.4784,-122.1919
4981,Erdenet,49.0278,104.0444
4982,Chatham,42.4229,-82.1324
4983,`Ibri,23.2254,56.517
4984,Vista,33.1896,-117.2386
4985,Zheleznogorsk,52.3333,35.3667
4986,Logan,41.74,-111.8419
4987,Sungai Penuh,-2.0636,101.3961
4988,Lae,-6.7303,147.0008
4989,Prescott Valley,34.5983,-112.3176
4990,Trinidad,-14.8333,-64.9
4991,Olomouc,49.5939,17.2508
4992,Balsas,-7.5328,-46.0358
4993,Pleven,43.4132,24.6169
4994,Vacaville,38.359,-121.968
4995,Santa Cruz,6.8333,125.4167
4996,San Luis de la Paz,21.3,-100.5167
4997,Ain Oussera,35.4489,2.9044
4998,Liancheng,24.0515,105.0573
4999,Kawachinagano,34.4581,135.5641
5000,Kousseri,12.0833,15.0333
5001,Mestre,45.4906,12.2381
5002,Rades,36.7667,10.2833
5003,Weifen,38.4633,111.1203
5004,Edinburg,26.3197,-98.1596
5005,Kanoya,31.3783,130.8522
5006,Gutersloh,51.9,8.3833
5007,Oum el Bouaghi,35.8706,7.115
5008,Carmel,39.965,-86.146
5009,Spokane Valley,47.6626,-117.2346
5010,Ancona,43.6167,13.5167
5011,San Angelo,31.4424,-100.4506
5012,Port Blair,11.6667,92.75
5013,Karabuk,41.2,32.6333
5014,Muriae,-21.1308,-42.3658
5015,Salihorsk,52.7842,27.5425
5016,Kpalime,6.91,0.6281
5017,Umuarama,-23.7658,-53.325
5018,Kaiserslautern,49.4447,7.7689
5019,Gangtok,27.33,88.62
5020,Diourbel,14.655,-16.2314
5021,La Crosse,43.824,-91.2268
5022,Ahar,38.475,47.0603
5023,Konan,35.3333,136.8667
5024,Masjed Soleyman,31.9333,49.3
5025,Mairipora,-23.3189,-46.5869
5026,Torbat-e Jam,35.2439,60.6225
5027,Edison,40.536,-74.3697
5028,Idaho Falls,43.4872,-112.0362
5029,Lamitan,6.65,122.1333
5030,Holland,42.7677,-86.0985
5031,Red Deer,52.2681,-113.8111
5032,Charlottesville,38.0375,-78.4855
5033,Shahrisabz,39.05,66.8333
5034,Talipao,5.976,121.1087
5035,Longview,32.5193,-94.7621
5036,Creteil,48.7911,2.4628
5037,Lincoln,53.2283,-0.5389
5038,Navapolatsk,55.5333,28.6667
5039,Formosa,-15.5369,-47.3339
5040,Nanxicun,23.4976,116.2435
5041,Woodbridge,40.5611,-74.2943
5042,Bacabal,-4.225,-44.78
5043,Tracy,37.7269,-121.4522
5044,Kamloops,50.6761,-120.3408
5045,Rayleigh,51.5864,0.6049
5046,Dunedin,-45.8742,170.5036
5047,Ramnicu Valcea,45.1047,24.3756
5048,Viseu,40.6575,-7.9139
5049,Ashiya,34.7278,135.3033
5050,Dhulian,24.68,87.97
5051,Bayeux,-7.1333,-34.9333
5052,Kohima,25.6667,94.1194
5053,Hemel Hempstead,51.7526,-0.4692
5054,Aubervilliers,48.9131,2.3831
5055,Mingacevir,40.77,47.0489
5056,Chipata,-13.6386,32.6453
5057,Khanty-Mansiysk,61,69
5058,Ciudad General Belgrano,-34.7261,-58.5289
5059,Maribor,46.55,15.6333
5060,Galle,6.0395,80.2194
5061,Yashio,35.8228,139.8392
5062,Bismarck,46.8144,-100.7694
5063,Herzliyya,32.1556,34.8422
5064,Yen Bai,21.7325,104.9064
5065,Santiago de Compostela,42.8778,-8.5444
5066,Malindi,-3.21,40.1
5067,Catarman,12.45,124.65
5068,Bath,51.38,-2.36
5069,Janakpur,26.7122,85.9217
5070,San Fernando,36.4667,-6.2
5071,Half Way Tree,18.0106,-76.7975
5072,Orem,40.2983,-111.6992
5073,Inagi,35.6381,139.5047
5074,Vi Thanh,9.7833,105.4708
5075,San Joaquin,-33.5,-70.6167
5076,Tumbes,-3.5708,-80.4597
5077,Isulan,6.6333,124.6
5078,Tecoman,18.9089,-103.8747
5079,Petapa,14.4962,-90.5525
5080,Sidi Slimane,34.26,-5.93
5081,Xirdalan,40.4486,49.7564
5082,Wangqing,43.3126,129.7572
5083,Komae,35.6347,139.5786
5084,Colombes,48.9236,2.2522
5085,Darlington,54.527,-1.5526
5086,Sibolga,1.7425,98.7792
5087,Bunia,1.5604,30.24
5088,Arauca,7.0903,-70.7617
5089,La Reina,-33.45,-70.55
5090,La Marsa,36.8764,10.3253
5091,Yishui,35.7904,118.62
5092,Marmagao,15.402,73.8
5093,Levallois-Perret,48.895,2.2872
5094,San Francisco Solano,-34.7667,-58.3167
5095,Zifta,30.7119,31.2394
5096,Kakamega,0.2833,34.75
5097,Schwerin,53.6333,11.4167
5098,Guercif,34.23,-3.36
5099,Szekesfehervar,47.2,18.4167
5100,Errachidia,31.9319,-4.4244
5101,Lingtang,23.6032,113.074
5102,Yotsukaido,35.67,140.1683
5103,Ceske Budejovice,48.9747,14.4747
5104,Rio Gallegos,-51.6333,-69.2333
5105,Fenggang,23.6283,116.5718
5106,Tataouine,32.9333,10.45
5107,Ludwigsburg,48.8975,9.1919
5108,Compton,33.893,-118.2275
5109,Esslingen,48.7406,9.3108
5110,Nisshin,35.1333,137.0333
5111,Xiancun,23.2374,116.3152
5112,Obu,35.0167,136.9667
5113,Sunrise,26.1547,-80.2997
5114,Wimbledon,51.422,-0.208
5115,Ciudad Lazaro Cardenas,17.9561,-102.1922
5116,Mtwara,-10.2736,40.1828
5117,Ben Arous,36.7531,10.2189
5118,Watford,51.655,-0.3957
5119,Quincy,42.2516,-71.0183
5120,Monte Chingolo,-34.7333,-58.35
5121,Lynn,42.4779,-70.9663
5122,Drobeta-Turnu Severin,44.6361,22.6556
5123,Ben Guerir,32.23,-7.95
5124,Vanadzor,40.8128,44.4883
5125,Hastings,50.85,0.57
5126,Suceava,47.6514,26.2556
5127,Al Fujayrah,25.1308,56.3347
5128,Brusque,-27.13,-48.93
5129,Amstelveen,52.3019,4.8581
5130,Tartu,58.38,26.7225
5131,Makeni,8.8817,-12.0442
5132,Itanhaem,-24.1831,-46.7889
5133,Hradec Kralove,50.2092,15.8319
5134,Nuneaton,52.523,-1.468
5135,South Gate,33.9448,-118.1926
5136,Kargilik,37.8822,77.4162
5137,Miaoli,24.57,120.82
5138,Ciudad de Melilla,35.2825,-2.9475
5139,Stevenage,51.9017,-0.2019
5140,Kirkland,47.6974,-122.2054
5141,Usti nad Labem,50.6592,14.0417
5142,Pardubice,50.0386,15.7792
5143,Magadan,59.5667,150.8
5144,Bender,46.8333,29.4833
5145,Panevezys,55.725,24.3639
5146,Oulad Teima,30.4,-9.21
5147,Jaffna,9.6647,80.0167
5148,Queluz,38.7566,-9.2545
5149,Settsu,34.7772,135.5622
5150,Hartlepool,54.69,-1.21
5151,Wako,35.7814,139.6058
5152,Aulnay-sous-Bois,48.9386,2.4906
5153,Francistown,-21.1736,27.5125
5154,Chester,53.19,-2.89
5155,Lobnya,56.0167,37.4833
5156,Kalibo,11.7,122.3667
5157,Jonkoping,57.7833,14.1667
5158,Ama,35.1884,136.8037
5159,Umea,63.8285,20.2706
5160,Poitiers,46.58,0.34
5161,Glyfada,37.88,23.7533
5162,Kitanagoya,35.2503,136.8861
5163,Remedios de Escalada,-34.7167,-58.4
5164,Babahoyo,-1.8167,-79.5167
5165,Jangipur,24.47,88.07
5166,Acayucan,17.9422,-94.9103
5167,Westminster,33.7523,-117.9938
5168,Dobrich,43.5667,27.8333
5169,Xicotepec de Juarez,20.3,-97.9667
5170,Germantown,39.1755,-77.2643
5171,Tartus,34.8833,35.8833
5172,Fuengirola,36.5417,-4.625
5173,Higashiyamato,35.7456,139.4267
5174,Catanzaro,38.91,16.5875
5175,Valjevo,44.2667,19.8833
5176,Santa Monica,34.0232,-118.4813
5177,Jalal-Abad,40.9375,72.9861
5178,Tala,20.6525,-103.7028
5179,Presov,49,21.2333
5180,Balkanabat,39.5119,54.365
5181,Ipil,7.7833,122.5833
5182,Takasagocho-takasemachi,34.7658,134.7906
5183,Sliven,42.6781,26.326
5184,Mechelen,51.0281,4.4803
5185,As Salt,32.0392,35.7272
5186,Mukacheve,48.4414,22.7136
5187,Tangxing,35.7261,111.7108
5188,Nabatiye,33.3833,35.45
5189,Daxincun,38.4427,106.311
5190,Volos,39.3611,22.9425
5191,Al Wakrah,25.18,51.61
5192,Viana do Castelo,41.7,-8.8333
5193,Miami Beach,25.8171,-80.1396
5194,Apizaco,19.4167,-98.1333
5195,San Leandro,37.7071,-122.1601
5196,Aylesbury,51.8168,-0.8124
5197,Sesto San Giovanni,45.5333,9.2333
5198,Warabi,35.8256,139.6794
5199,Prosperidad,8.6057,125.9153
5200,Bertoua,4.5833,13.6833
5201,Alabel,6.1023,125.2868
5202,Versailles,48.8053,2.135
5203,Coronel Oviedo,-25.45,-56.44
5204,Darayya,33.4589,36.2372
5205,Ayase,35.44,139.4308
5206,Mersin,36.8,34.6167
5207,Ciudad de Ceuta,35.8867,-5.3
5208,Ebolowa,2.9,11.15
5209,Sabaneta,6.1508,-75.615
5210,Torre del Greco,40.7853,14.3953
5211,Maasin,10.1333,124.85
5212,San Juan de los Morros,9.901,-67.354
5213,Citrus Heights,38.6948,-121.288
5214,Salina Cruz,16.1949,-95.2151
5215,State College,40.7909,-77.8568
5216,San Baudilio de Llobregat,41.3458,2.0417
5217,Lokossa,6.615,1.715
5218,Clichy,48.9044,2.3064
5219,Maldonado,-34.9088,-54.9581
5220,Burnley,53.789,-2.248
5221,Mardin,37.3131,40.735
5222,Xishancun,23.2589,116.2388
5223,Ezpeleta,-34.7517,-58.2344
5224,Mingxing,37.4264,112.5442
5225,Nakhon Sawan,15.7133,100.1353
5226,Saint Albans,51.755,-0.336
5227,Villa Celina,-34.7006,-58.4825
5228,Issy-les-Moulineaux,48.8239,2.27
5229,Loznica,44.5333,19.2258
5230,Tucupita,9.0575,-62.0452
5231,Ath Thawrah,35.8344,38.5464
5232,Tacambaro de Codallos,19.2356,-101.4569
5233,Ciudad Lerdo,25.55,-103.5167
5234,Owariasahi,35.2167,137.0333
5235,Piatra Neamt,46.9275,26.3708
5236,Hawthorne,33.9146,-118.3476
5237,Kouvola,60.8681,26.7042
5238,Kuznetsk,53.1167,46.6
5239,Toledo,39.8567,-4.0244
5240,Busto Arsizio,45.612,8.8518
5241,El Bayadh,33.6831,1.0192
5242,Como,45.8103,9.0861
5243,Pori,61.4847,21.7972
5244,Manfalut,27.3128,30.9703
5245,Baj Baj,22.4828,88.1818
5246,Cozumel,20.5104,-86.9493
5247,Al Muharraq,26.25,50.6167
5248,Louga,15.6167,-16.2167
5249,Mbarara,-0.5996,30.65
5250,Whittier,33.9678,-118.0188
5251,Clifton,40.8631,-74.1575
5252,Puerto Maldonado,-12.6,-69.1833
5253,Hetauda,27.4167,85.0333
5254,Chaguanas,10.5144,-61.4075
5255,Nazareth,32.7021,35.2978
5256,Uman,48.75,30.2167
5257,Nabunturan,7.6078,125.9664
5258,Ouidah,6.3604,2.09
5259,Nagaoka,34.9267,135.6956
5260,Osijek,45.5603,18.6703
5261,Chervonohrad,50.3822,24.2275
5262,Lucerne,47.0523,8.3059
5263,Bumahen,35.7297,51.8619
5264,Kunitachi,35.6839,139.4414
5265,Tecate,32.5728,-116.6267
5266,Newmarket,44.05,-79.4667
5267,Milpitas,37.4339,-121.8921
5268,Barahona,18.2079,-71.0996
5269,Ho,6.6114,0.4703
5270,Phuket,7.8881,98.3975
5271,Le Bardo,36.8092,10.1406
5272,Kayes,14.45,-11.4167
5273,Champigny-sur-Marne,48.8172,2.5156
5274,Chatham,51.37,0.52
5275,Alhambra,34.084,-118.1355
5276,Zilina,49.2167,18.7333
5277,Batley,53.7167,-1.6356
5278,Esteio,-29.8608,-51.1789
5279,Resita,45.297,21.8865
5280,Shinkai,35.8367,139.5803
5281,Antsiranana,-12.2765,49.3115
5282,Kirtipur,27.6667,85.2833
5283,Casoria,40.9,14.3
5284,Purmerend,52.505,4.9639
5285,Rueil-Malmaison,48.876,2.181
5286,Scunthorpe,53.5809,-0.6502
5287,Dudley,52.508,-2.089
5288,Ban Talat Rangsit,13.987,100.6095
5289,Targu Jiu,45.0342,23.2747
5290,Silao,20.9478,-101.4281
5291,Upper Darby,39.949,-75.2892
5292,Abomey,7.1853,1.9914
5293,Kiyose,35.7858,139.5264
5294,Mountain View,37.4,-122.0796
5295,Shumen,43.2746,26.9349
5296,Tanuku,16.75,81.7
5297,Juchitan de Zaragoza,16.436,-95.0198
5298,White Rock,49.025,-122.8028
5299,Elbasan,41.1125,20.0822
5300,Campo Formoso,-10.5089,-40.3208
5301,Weston-super-Mare,51.346,-2.977
5302,Nea Ionia,38.0333,23.75
5303,South Shields,54.995,-1.43
5304,Saint-Maur-des-Fosses,48.7994,2.4997
5305,Schiedam,51.9167,4.4
5306,Huolu,38.0874,114.3159
5307,Buena Park,33.8572,-118.0046
5308,Silver Spring,39.0028,-77.0207
5309,Bani Mazar,28.5036,30.8003
5310,Daugavpils,55.8714,26.5161
5311,Ivanteyevka,55.97,37.92
5312,Los Reyes de Salgado,19.5833,-102.4667
5313,Cinisello Balsamo,45.55,9.2167
5314,Kashiba,34.5414,135.6992
5315,Hakkari,37.5744,43.7408
5316,Drancy,48.93,2.45
5317,Somerville,42.3908,-71.1013
5318,Bury,53.593,-2.298
5319,Chalandri,38.0167,23.8
5320,Le Kram,36.8333,10.3167
5321,Paisley,55.8466,-4.4236
5322,Deerfield Beach,26.305,-80.1277
5323,Targoviste,44.9244,25.4572
5324,Galway,53.2729,-9.0418
5325,Natitingou,10.3204,1.3900000000000001
5326,Rubi,41.4933,2.0325
5327,Barreiro,38.6609,-9.0733
5328,Paysandu,-32.32,-58.0756
5329,Cicero,41.8445,-87.7593
5330,Atakpame,7.53,1.12
5331,Focsani,45.6997,27.1797
5332,Cabadbaran,9.1228,125.5346
5333,Tejupilco,18.9058,-100.1528
5334,Ragusa,36.925,14.7306
5335,Zuwarah,32.9333,12.0833
5336,Shancheng,34.7904,116.08
5337,Fnidq,35.8414,-5.3587
5338,Puerto Ayacucho,5.6631,-67.6264
5339,Chiquimula,14.7833,-89.5333
5340,Lawrence,42.7003,-71.1626
5341,Sidi Qacem,34.21,-5.7
5342,Izumiotsu,34.5044,135.4103
5343,Mansfield,53.1444,-1.1964
5344,Bracknell,51.416,-0.749
5345,Aviles,43.5561,-5.9083
5346,Balagtas,14.8145,120.9085
5347,Nakhon Pathom,13.8194,100.0581
5348,Mahdia,35.5047,11.0622
5349,Cheyenne,41.1351,-104.79
5350,Ubon Ratchathani,15.2281,104.8594
5351,Lomas del Mirador,-34.6667,-58.5297
5352,Carlisle,54.891,-2.944
5353,Garissa,-0.4569,39.6583
5354,Tustin,33.7309,-117.8106
5355,Lakewood,33.8471,-118.1221
5356,Lisala,2.14,21.51
5357,East Kilbride,55.7645,-4.1771
5358,Szombathely,47.2333,16.6333
5359,Banska Bystrica,48.7353,19.1453
5360,Frontera,26.926,-101.449
5361,Pine Hills,28.5818,-81.4693
5362,Katano,34.7881,135.68
5363,Ra`ananna,32.1833,34.8667
5364,Perote,19.562,-97.242
5365,Aveiro,40.6389,-8.6553
5366,Tambacounda,13.7689,-13.6672
5367,La Rochelle,46.1591,-1.1517
5368,Mpanda,-6.3436,31.0694
5369,Burton upon Trent,52.8019,-1.6367
5370,Pau,43.3,-0.37
5371,New Rochelle,40.9305,-73.7836
5372,Bokhtar,37.8364,68.7803
